
air_quality,air_quality_raw,comfort,humidity,light,light_digital,light_raw,noise,noise_db,temperature,timestamp,people,occupancy_status
bom,75,bom,35.0,bom,0,151,baixo,32.0357,22.0,2026-05-16 13:12:15,0,
bom,123,bom,35.0,bom,0,143,baixo,30.68,22.0,2026-05-16 13:12:46,0,
bom,151,bom,35.0,bom,0,121,baixo,33.11348,22.0,2026-05-16 13:13:16,0,
bom,133,bom,34.0,bom,0,149,baixo,32.53359,22.0,2026-05-16 13:13:46,0,
bom,85,bom,34.0,bom,0,149,baixo,31.45854,22.0,2026-05-16 13:14:16,0,
bom,104,bom,34.0,bom,0,149,baixo,33.50975,22.0,2026-05-16 13:14:46,0,
bom,107,bom,34.0,bom,0,135,baixo,30.55421,22.0,2026-05-16 13:15:16,0,
bom,84,bom,34.0,bom,0,143,baixo,31.24416,22.0,2026-05-16 13:15:46,0,
bom,142,bom,34.0,bom,0,143,baixo,30.91271,22.0,2026-05-16 13:16:16,0,
bom,148,bom,34.0,bom,0,147,moderado,44.74927,22.0,2026-05-16 13:16:46,0,
bom,123,bom,34.0,bom,0,141,baixo,33.04768,22.0,2026-05-16 13:17:16,0,
bom,89,bom,34.0,bom,0,123,baixo,34.69209,22.0,2026-05-16 13:17:46,0,
bom,141,bom,34.0,bom,0,151,baixo,32.40231,22.0,2026-05-16 13:18:16,0,
bom,121,bom,34.0,bom,0,143,baixo,32.99873,22.0,2026-05-16 13:18:46,0,
bom,120,bom,34.0,bom,0,147,baixo,29.81849,22.1,2026-05-16 13:19:16,0,
bom,115,bom,34.0,bom,0,139,baixo,33.99883,22.0,2026-05-16 13:19:46,0,
bom,86,bom,35.0,bom,0,147,moderado,42.88044,22.1,2026-05-16 13:20:16,0,
bom,140,bom,34.0,bom,0,139,baixo,32.18821,22.1,2026-05-16 13:20:46,0,
bom,150,bom,35.0,bom,0,145,baixo,32.59661,22.1,2026-05-16 13:21:16,0,
bom,143,bom,35.0,bom,0,156,baixo,32.86221,22.1,2026-05-16 13:21:46,0,
bom,126,bom,35.0,bom,0,150,baixo,32.38517,22.1,2026-05-16 13:22:16,0,
bom,87,bom,35.0,bom,0,159,baixo,31.4027,22.1,2026-05-16 13:22:46,0,
bom,117,bom,34.0,bom,0,139,baixo,34.27565,22.1,2026-05-16 13:23:16,0,
bom,119,bom,34.0,bom,0,150,baixo,33.10175,22.1,2026-05-16 13:23:46,0,
bom,111,bom,34.0,bom,0,148,baixo,33.29187,22.1,2026-05-16 13:24:16,0,
bom,147,bom,34.0,bom,0,125,baixo,27.41035,22.1,2026-05-16 13:24:46,0,
bom,134,bom,35.0,bom,0,81,baixo,31.75002,22.0,2026-05-16 13:25:16,0,
bom,103,bom,35.0,bom,0,133,moderado,45.3554,22.0,2026-05-16 13:25:46,0,
bom,136,bom,35.0,bom,0,151,moderado,38.28674,22.0,2026-05-16 13:26:16,0,
bom,126,bom,35.0,bom,0,159,baixo,32.02229,22.0,2026-05-16 13:26:46,0,
bom,92,bom,35.0,bom,0,137,elevado,57.46098,22.0,2026-05-16 13:27:16,0,
bom,119,bom,35.0,bom,0,139,moderado,38.79796,22.0,2026-05-16 13:27:46,0,
bom,103,bom,35.0,bom,0,143,baixo,34.4862,22.1,2026-05-16 13:28:16,0,
bom,151,bom,35.0,bom,0,148,baixo,33.14272,22.1,2026-05-16 13:28:46,0,
bom,100,bom,35.0,bom,0,153,baixo,33.38611,22.0,2026-05-16 13:29:16,0,
bom,155,bom,35.0,bom,0,185,baixo,31.84887,22.1,2026-05-16 13:29:46,0,
bom,91,bom,35.0,bom,0,199,baixo,34.7972,22.0,2026-05-16 13:30:16,0,
bom,50,bom,35.0,bom,0,146,baixo,34.19715,22.0,2026-05-16 13:30:46,0,
bom,183,bom,35.0,bom,0,167,baixo,31.48348,22.0,2026-05-16 13:31:16,0,
bom,108,bom,35.0,bom,0,151,baixo,32.15235,22.0,2026-05-16 13:31:46,0,
bom,153,bom,35.0,bom,0,148,moderado,35.03516,22.0,2026-05-16 13:32:16,0,
bom,116,bom,35.0,bom,0,153,baixo,31.21107,22.0,2026-05-16 13:32:46,0,
bom,123,bom,35.0,bom,0,151,baixo,34.18945,21.9,2026-05-16 13:33:16,0,
bom,119,bom,35.0,bom,0,139,moderado,52.05887,21.9,2026-05-16 13:33:47,0,
bom,164,bom,35.0,bom,0,149,baixo,32.89287,21.9,2026-05-16 13:34:17,0,
bom,134,bom,35.0,bom,0,143,moderado,45.55237,21.9,2026-05-16 13:34:47,0,
bom,99,bom,35.0,bom,0,150,baixo,34.26719,22.0,2026-05-16 13:35:17,0,
bom,149,bom,35.0,bom,0,147,baixo,30.00381,22.0,2026-05-16 13:35:47,0,
bom,115,bom,35.0,bom,0,135,baixo,31.449,22.0,2026-05-16 13:36:17,0,
bom,143,bom,35.0,bom,0,147,baixo,32.18291,22.0,2026-05-16 13:36:47,0,
bom,155,bom,35.0,bom,0,150,baixo,31.83149,22.0,2026-05-16 13:37:17,0,
bom,107,bom,35.0,bom,0,151,baixo,31.94128,21.9,2026-05-16 13:37:47,0,
bom,103,bom,36.0,bom,0,148,baixo,30.5778,21.9,2026-05-16 13:38:17,0,
bom,105,bom,36.0,bom,0,0,moderado,37.00298,21.9,2026-05-16 13:38:47,0,
bom,147,bom,36.0,bom,0,148,baixo,31.6817,21.9,2026-05-16 13:39:17,0,
bom,107,bom,36.0,bom,0,141,baixo,30.73372,21.9,2026-05-16 13:39:47,0,
bom,181,bom,36.0,bom,0,137,moderado,35.1741,22.0,2026-05-16 13:40:17,0,
bom,101,bom,36.0,bom,0,151,moderado,36.58547,21.9,2026-05-16 13:40:47,0,
bom,134,bom,36.0,bom,0,149,baixo,30.49731,21.9,2026-05-16 13:41:17,0,
bom,103,bom,36.0,bom,0,139,baixo,30.58125,21.9,2026-05-16 13:41:47,0,
bom,92,bom,36.0,bom,0,155,baixo,31.72045,21.9,2026-05-16 13:42:17,0,
bom,124,bom,36.0,bom,0,143,baixo,31.67489,21.9,2026-05-16 13:42:47,0,
bom,117,bom,36.0,bom,0,131,baixo,31.09197,21.9,2026-05-16 13:43:17,0,
bom,107,bom,36.0,bom,0,138,baixo,33.36953,21.9,2026-05-16 13:43:47,0,
bom,155,bom,36.0,bom,0,150,baixo,32.19474,21.9,2026-05-16 13:44:17,0,
bom,146,bom,36.0,bom,0,136,baixo,31.97598,21.9,2026-05-16 13:44:47,0,
bom,122,bom,36.0,bom,0,163,baixo,31.64988,21.9,2026-05-16 13:45:17,0,
bom,151,bom,36.0,bom,0,150,baixo,33.01596,21.9,2026-05-16 13:45:47,0,
bom,91,bom,36.0,bom,0,149,baixo,31.35294,21.9,2026-05-16 13:46:17,0,
bom,123,bom,36.0,bom,0,149,baixo,31.02018,21.9,2026-05-16 13:46:47,0,
bom,101,bom,36.0,bom,0,153,baixo,30.26766,21.9,2026-05-16 13:47:17,0,
bom,82,bom,36.0,bom,0,517,baixo,31.64982,21.8,2026-05-16 13:47:47,0,
bom,114,bom,36.0,bom,0,147,baixo,31.17241,21.9,2026-05-16 13:48:17,0,
bom,99,bom,36.0,bom,0,141,baixo,30.48569,21.8,2026-05-16 13:48:47,0,
bom,115,bom,36.0,bom,0,148,baixo,32.10477,21.8,2026-05-16 13:49:17,0,
bom,119,bom,36.0,bom,0,141,baixo,31.05613,21.8,2026-05-16 13:49:47,0,
bom,118,bom,36.0,bom,0,145,baixo,32.64391,21.8,2026-05-16 13:50:17,0,
bom,142,bom,36.0,bom,0,0,baixo,31.8639,21.8,2026-05-16 13:50:47,0,
bom,117,bom,36.0,bom,0,149,baixo,32.50079,21.8,2026-05-16 13:51:17,0,
bom,105,bom,36.0,bom,0,119,baixo,32.43191,21.8,2026-05-16 13:51:47,0,
bom,90,bom,36.0,bom,0,140,baixo,34.75182,21.9,2026-05-16 13:52:18,0,
bom,101,bom,36.0,bom,0,138,baixo,33.00053,21.8,2026-05-16 13:52:48,0,
bom,119,bom,36.0,bom,0,155,moderado,39.72105,21.9,2026-05-16 13:53:18,0,
bom,94,bom,36.0,bom,0,147,moderado,39.75269,21.9,2026-05-16 13:53:48,0,
bom,104,bom,36.0,bom,0,153,moderado,37.61984,21.9,2026-05-16 13:54:18,0,
bom,101,bom,36.0,bom,0,147,baixo,31.65945,21.9,2026-05-16 13:54:48,0,
bom,135,bom,36.0,bom,0,147,baixo,31.30388,22.0,2026-05-16 13:55:18,0,
bom,119,bom,36.0,bom,0,151,baixo,34.70264,22.0,2026-05-16 13:55:48,0,
bom,136,bom,36.0,bom,0,156,baixo,33.7392,22.0,2026-05-16 13:56:18,0,
bom,133,bom,36.0,bom,0,164,moderado,41.70529,22.0,2026-05-16 13:56:48,0,
bom,149,bom,36.0,bom,0,141,baixo,32.92809,22.0,2026-05-16 13:57:18,0,
bom,123,bom,36.0,bom,0,155,baixo,32.28717,22.0,2026-05-16 13:57:48,0,
bom,125,bom,36.0,bom,0,223,baixo,32.44896,22.2,2026-05-16 13:58:18,0,
bom,137,bom,36.0,bom,0,151,baixo,32.17223,22.1,2026-05-16 13:58:48,0,
bom,122,bom,36.0,bom,0,141,baixo,33.21236,22.3,2026-05-16 13:59:18,0,
bom,151,bom,36.0,bom,0,176,moderado,36.98038,22.3,2026-05-16 13:59:48,0,
bom,82,bom,36.0,bom,0,134,baixo,31.35907,22.3,2026-05-16 14:00:18,0,
bom,107,bom,36.0,bom,0,149,baixo,32.29317,22.3,2026-05-16 14:00:48,0,
bom,141,bom,36.0,bom,0,147,moderado,38.28296,22.3,2026-05-16 14:01:18,0,
bom,115,bom,36.0,bom,0,91,baixo,32.95725,22.3,2026-05-16 14:01:48,0,
bom,101,bom,36.0,bom,0,153,moderado,37.01712,22.3,2026-05-16 14:02:18,0,
bom,117,bom,36.0,bom,0,146,baixo,32.85711,22.3,2026-05-16 14:02:48,0,
bom,111,bom,36.0,bom,0,147,baixo,33.61639,22.3,2026-05-16 14:03:18,0,
bom,108,bom,36.0,bom,0,149,baixo,33.6128,22.3,2026-05-16 14:03:48,0,
bom,99,bom,36.0,bom,0,146,baixo,32.66373,22.3,2026-05-16 14:04:18,0,
bom,157,bom,36.0,bom,0,155,baixo,32.93359,22.3,2026-05-16 14:04:48,0,
bom,125,bom,36.0,bom,0,152,baixo,30.56116,22.3,2026-05-16 14:05:18,0,
bom,123,bom,36.0,bom,0,163,moderado,40.26997,22.3,2026-05-16 14:05:48,0,
bom,101,bom,36.0,bom,0,143,moderado,37.03582,22.3,2026-05-16 14:06:18,0,
bom,106,bom,36.0,bom,0,143,moderado,36.82639,22.3,2026-05-16 14:06:48,0,
bom,117,bom,36.0,bom,0,184,baixo,29.8824,22.4,2026-05-16 14:07:18,0,
bom,168,bom,36.0,bom,0,116,baixo,32.14829,22.3,2026-05-16 14:07:48,0,
bom,85,bom,36.0,bom,0,151,baixo,34.97546,22.3,2026-05-16 14:08:18,0,
bom,109,bom,36.0,bom,0,145,baixo,31.77961,22.3,2026-05-16 14:08:48,0,
bom,137,bom,36.0,bom,0,157,baixo,32.06602,22.2,2026-05-16 14:09:18,0,
bom,69,bom,36.0,bom,0,172,baixo,31.383,22.2,2026-05-16 14:09:49,0,
bom,111,bom,36.0,bom,0,146,baixo,32.95467,22.3,2026-05-16 14:10:19,0,
bom,94,bom,36.0,bom,0,141,baixo,33.39751,22.3,2026-05-16 14:10:49,0,
bom,109,bom,36.0,bom,0,67,moderado,39.88383,22.2,2026-05-16 14:11:19,0,
bom,160,bom,36.0,bom,0,147,baixo,34.39603,22.2,2026-05-16 14:11:49,0,
bom,139,bom,36.0,bom,0,150,baixo,33.29492,22.2,2026-05-16 14:12:19,0,
bom,123,bom,36.0,bom,0,153,baixo,32.90221,22.1,2026-05-16 14:12:49,0,
bom,147,bom,36.0,bom,0,139,baixo,32.65711,22.1,2026-05-16 14:13:19,0,
bom,127,bom,36.0,bom,0,147,baixo,31.09101,22.1,2026-05-16 14:13:49,0,
bom,69,bom,36.0,bom,0,145,baixo,32.78336,22.1,2026-05-16 14:14:19,0,
bom,124,bom,36.0,bom,0,146,baixo,32.2801,22.1,2026-05-16 14:14:49,0,
bom,147,bom,36.0,bom,0,135,baixo,31.25813,22.1,2026-05-16 14:15:19,0,
bom,125,bom,36.0,bom,0,0,baixo,29.37889,22.1,2026-05-16 14:15:49,0,
bom,119,bom,36.0,bom,0,150,baixo,33.52651,22.1,2026-05-16 14:16:19,0,
bom,111,bom,36.0,bom,0,155,baixo,31.40548,22.1,2026-05-16 14:16:49,0,
bom,91,bom,36.0,bom,0,147,baixo,31.48254,22.0,2026-05-16 14:17:19,0,
bom,142,bom,37.0,bom,0,0,baixo,32.9065,22.0,2026-05-16 14:17:49,0,
bom,103,bom,37.0,bom,0,153,baixo,32.40325,22.0,2026-05-16 14:18:19,0,
bom,133,bom,37.0,bom,0,139,baixo,31.37772,22.0,2026-05-16 14:18:49,0,
bom,120,bom,37.0,bom,0,138,baixo,31.01044,22.0,2026-05-16 14:19:19,0,
bom,105,bom,37.0,bom,0,146,baixo,32.13251,22.0,2026-05-16 14:19:49,0,
bom,99,bom,37.0,bom,0,145,baixo,31.51977,22.0,2026-05-16 14:20:19,0,
bom,109,bom,37.0,bom,0,141,baixo,32.14581,21.9,2026-05-16 14:20:49,0,
bom,123,bom,37.0,bom,0,149,baixo,32.20113,21.9,2026-05-16 14:21:19,0,
bom,118,bom,37.0,bom,0,147,baixo,31.28433,21.9,2026-05-16 14:21:49,0,
bom,125,bom,37.0,bom,0,141,moderado,35.91207,22.0,2026-05-16 14:22:19,0,
bom,133,bom,37.0,bom,0,141,baixo,30.22137,21.9,2026-05-16 14:22:49,0,
bom,102,bom,37.0,bom,0,164,moderado,36.73814,21.9,2026-05-16 14:23:19,0,
bom,136,bom,37.0,bom,0,147,moderado,37.15216,21.9,2026-05-16 14:23:49,0,
bom,115,bom,37.0,bom,0,155,baixo,31.89818,21.9,2026-05-16 14:24:19,0,
bom,125,bom,37.0,bom,0,0,baixo,31.05419,21.9,2026-05-16 14:24:49,0,
bom,135,bom,37.0,bom,0,143,baixo,34.18355,21.9,2026-05-16 14:25:19,0,
bom,103,bom,37.0,bom,0,139,baixo,31.81856,21.8,2026-05-16 14:25:49,0,
bom,110,bom,37.0,bom,0,145,baixo,32.73279,21.8,2026-05-16 14:26:19,0,
bom,105,bom,37.0,bom,0,149,moderado,37.76661,21.8,2026-05-16 14:26:49,0,
bom,103,bom,37.0,bom,0,153,baixo,31.24802,21.8,2026-05-16 14:27:19,0,
bom,139,bom,37.0,bom,0,149,baixo,29.91272,21.9,2026-05-16 14:27:49,0,
bom,139,bom,37.0,bom,0,154,baixo,30.81958,21.9,2026-05-16 14:28:19,0,
bom,117,bom,37.0,bom,0,163,baixo,32.66711,21.9,2026-05-16 14:28:49,0,
bom,153,bom,37.0,bom,0,145,baixo,33.80453,21.9,2026-05-16 14:29:19,0,
bom,133,bom,37.0,bom,0,151,baixo,30.64577,21.9,2026-05-16 14:29:50,0,
bom,137,bom,37.0,bom,0,141,moderado,40.77361,21.9,2026-05-16 14:30:20,0,
bom,125,bom,37.0,bom,0,154,baixo,34.59944,22.0,2026-05-16 14:30:50,0,
bom,82,bom,37.0,bom,0,150,baixo,31.57195,22.0,2026-05-16 14:31:20,0,
bom,127,bom,37.0,bom,0,142,baixo,32.59825,22.0,2026-05-16 14:31:50,0,
bom,121,bom,37.0,bom,0,151,moderado,36.40609,22.0,2026-05-16 14:32:20,0,
bom,152,bom,37.0,bom,0,147,baixo,31.54128,22.0,2026-05-16 14:32:50,0,
bom,121,bom,37.0,bom,0,145,baixo,29.4684,22.0,2026-05-16 14:33:22,0,
bom,126,bom,37.0,bom,0,251,baixo,34.71365,22.0,2026-05-16 14:33:52,0,
bom,149,bom,37.0,bom,0,136,baixo,34.75475,22.1,2026-05-16 14:34:22,0,
bom,135,bom,37.0,bom,0,150,baixo,34.80769,22.0,2026-05-16 14:34:52,0,
bom,125,bom,37.0,bom,0,147,baixo,27.39967,22.0,2026-05-16 14:35:22,0,
bom,112,bom,37.0,bom,0,0,baixo,31.92108,21.9,2026-05-16 14:35:52,0,
bom,160,bom,37.0,bom,0,91,baixo,32.24286,21.9,2026-05-16 14:36:22,0,
bom,124,bom,37.0,bom,0,137,baixo,30.4476,21.9,2026-05-16 14:36:52,0,
bom,118,bom,37.0,bom,0,151,baixo,31.47083,21.9,2026-05-16 14:37:22,0,
bom,127,bom,37.0,bom,0,143,baixo,32.52476,21.9,2026-05-16 14:37:52,0,
bom,139,bom,37.0,bom,0,152,baixo,32.69271,21.9,2026-05-16 14:38:22,0,
bom,147,bom,37.0,bom,0,153,moderado,38.20498,21.9,2026-05-16 14:38:52,0,
bom,149,bom,37.0,bom,0,111,baixo,31.93004,21.9,2026-05-16 14:39:22,0,
bom,82,bom,37.0,bom,0,152,baixo,32.82792,21.9,2026-05-16 14:39:53,0,
bom,152,bom,37.0,bom,0,141,baixo,29.74228,21.9,2026-05-16 14:40:23,0,
bom,120,bom,37.0,bom,0,156,baixo,34.09913,21.9,2026-05-16 14:40:53,0,
bom,107,bom,37.0,bom,0,141,baixo,30.33968,21.9,2026-05-16 14:41:23,0,
bom,121,bom,37.0,bom,0,138,baixo,34.84855,22.0,2026-05-16 14:41:53,0,
bom,123,bom,37.0,bom,0,145,moderado,36.42509,21.9,2026-05-16 14:42:23,0,
bom,105,bom,37.0,bom,0,135,moderado,35.00659,22.0,2026-05-16 14:42:53,0,
bom,167,bom,37.0,bom,0,153,moderado,40.67995,22.0,2026-05-16 14:43:23,0,
bom,1,bom,37.0,bom,0,151,moderado,37.98315,22.1,2026-05-16 14:43:53,0,
bom,123,bom,37.0,bom,0,140,moderado,35.71551,22.1,2026-05-16 14:44:23,0,
bom,155,bom,37.0,bom,0,135,baixo,34.14183,22.2,2026-05-16 14:44:53,0,
bom,134,bom,37.0,bom,0,169,baixo,34.00349,22.2,2026-05-16 14:45:23,0,
bom,71,bom,37.0,bom,0,151,baixo,32.91203,22.3,2026-05-16 14:45:53,0,
bom,105,bom,37.0,bom,0,149,baixo,34.65048,22.3,2026-05-16 14:46:23,0,
bom,141,bom,37.0,bom,0,151,baixo,29.5079,22.3,2026-05-16 14:46:53,0,
bom,137,bom,37.0,bom,0,150,moderado,40.67616,22.2,2026-05-16 14:47:23,0,
bom,100,bom,37.0,bom,0,154,baixo,33.26462,22.3,2026-05-16 14:47:53,0,
bom,103,bom,37.0,bom,0,167,baixo,30.75567,22.3,2026-05-16 14:48:23,0,
bom,95,bom,37.0,bom,0,153,moderado,35.82972,22.3,2026-05-16 14:48:53,0,
bom,149,bom,37.0,bom,0,154,moderado,39.11743,22.2,2026-05-16 14:49:23,0,
bom,107,bom,37.0,bom,0,139,baixo,32.69717,22.2,2026-05-16 14:49:53,0,
bom,93,bom,37.0,bom,0,155,baixo,30.08686,22.3,2026-05-16 14:50:23,0,
bom,121,bom,37.0,bom,0,141,baixo,28.77816,22.3,2026-05-16 14:50:53,0,
bom,108,bom,37.0,bom,0,157,baixo,30.124,22.3,2026-05-16 14:51:23,0,
bom,105,bom,37.0,bom,0,152,baixo,30.06334,22.3,2026-05-16 14:51:53,0,
bom,153,bom,37.0,bom,0,149,moderado,37.98692,22.3,2026-05-16 14:52:23,0,
bom,123,bom,37.0,bom,0,143,moderado,36.68413,22.3,2026-05-16 14:52:53,0,
bom,105,bom,37.0,bom,0,140,moderado,35.2217,22.3,2026-05-16 14:53:23,0,
bom,135,bom,37.0,bom,0,169,moderado,41.50036,22.3,2026-05-16 14:53:53,0,
bom,155,bom,37.0,bom,0,188,baixo,31.05598,22.3,2026-05-16 14:54:23,0,
bom,149,bom,38.0,bom,0,191,baixo,33.31067,22.4,2026-05-16 14:54:53,0,
bom,148,bom,37.0,bom,0,197,baixo,29.16768,22.4,2026-05-16 14:55:23,0,
bom,125,bom,37.0,bom,0,192,baixo,32.41933,22.4,2026-05-16 14:55:53,0,
bom,107,bom,37.0,bom,0,151,baixo,29.23333,22.4,2026-05-16 14:56:23,0,
bom,135,bom,37.0,bom,0,190,baixo,31.24474,22.4,2026-05-16 14:56:53,0,
bom,117,bom,37.0,bom,0,175,baixo,30.77305,22.4,2026-05-16 14:57:23,0,
bom,148,bom,37.0,bom,0,162,baixo,31.33815,22.4,2026-05-16 14:57:53,0,
bom,121,bom,37.0,bom,0,145,baixo,32.78937,22.4,2026-05-16 14:58:23,0,
bom,141,bom,37.0,bom,0,142,moderado,37.19714,22.5,2026-05-16 14:58:53,0,
bom,134,bom,37.0,bom,0,147,baixo,30.67781,22.5,2026-05-16 14:59:23,0,
bom,134,bom,37.0,bom,0,151,baixo,34.5065,22.5,2026-05-16 14:59:53,0,
bom,133,bom,37.0,bom,0,151,baixo,32.84385,22.6,2026-05-16 15:00:23,0,
bom,119,bom,37.0,bom,0,147,moderado,39.10836,22.6,2026-05-16 15:00:53,0,
bom,123,bom,37.0,bom,0,140,baixo,32.14539,22.6,2026-05-16 15:01:23,0,
bom,133,bom,37.0,bom,0,153,baixo,32.15166,22.6,2026-05-16 15:01:53,0,
bom,107,bom,37.0,bom,0,152,baixo,32.38533,22.6,2026-05-16 15:02:23,0,
bom,143,bom,37.0,bom,0,151,moderado,42.78516,22.6,2026-05-16 15:02:53,0,
bom,115,bom,37.0,bom,0,139,baixo,32.16225,22.6,2026-05-16 15:03:23,0,
bom,136,bom,37.0,bom,0,168,moderado,45.63412,22.6,2026-05-16 15:03:53,0,
bom,141,bom,37.0,bom,0,137,baixo,33.16723,22.6,2026-05-16 15:04:24,0,
bom,108,bom,37.0,bom,0,157,baixo,31.3371,22.6,2026-05-16 15:04:54,0,
bom,143,bom,37.0,bom,0,152,baixo,32.66754,22.6,2026-05-16 15:05:24,0,
bom,119,bom,37.0,bom,0,145,baixo,31.43971,22.6,2026-05-16 15:05:54,0,
bom,135,bom,37.0,bom,0,160,moderado,37.20411,22.7,2026-05-16 15:06:24,0,
bom,150,bom,37.0,bom,0,107,baixo,31.39909,22.7,2026-05-16 15:06:54,0,
bom,124,bom,37.0,bom,0,155,baixo,34.48175,22.8,2026-05-16 15:07:24,0,
bom,117,bom,38.0,bom,0,157,baixo,34.47858,22.8,2026-05-16 15:07:54,0,
bom,138,bom,37.0,bom,0,165,baixo,33.74474,22.8,2026-05-16 15:08:24,0,
bom,169,bom,38.0,bom,0,182,baixo,34.62003,22.8,2026-05-16 15:08:54,0,
bom,112,bom,38.0,bom,0,153,baixo,34.52514,22.8,2026-05-16 15:09:24,0,
bom,83,bom,38.0,bom,0,167,baixo,34.36469,22.9,2026-05-16 15:09:54,0,
bom,136,bom,38.0,bom,0,172,baixo,33.52627,22.8,2026-05-16 15:10:24,0,
bom,90,bom,38.0,bom,0,154,moderado,35.6213,22.8,2026-05-16 15:10:54,0,
bom,137,bom,38.0,bom,0,165,baixo,29.48004,22.7,2026-05-16 15:11:24,0,
bom,136,bom,38.0,bom,0,158,baixo,32.93892,22.8,2026-05-16 15:11:54,0,
bom,112,bom,38.0,bom,0,158,baixo,32.38039,22.8,2026-05-16 15:12:24,0,
bom,117,bom,38.0,bom,0,157,baixo,34.97086,22.8,2026-05-16 15:12:54,0,
bom,108,bom,38.0,bom,0,149,baixo,34.39914,22.8,2026-05-16 15:13:24,0,
bom,108,bom,38.0,bom,0,157,baixo,34.42294,22.8,2026-05-16 15:13:54,0,
bom,148,bom,38.0,bom,0,163,baixo,31.53279,22.7,2026-05-16 15:14:24,0,
bom,123,bom,38.0,bom,0,171,moderado,39.33768,22.7,2026-05-16 15:14:54,0,
bom,137,bom,38.0,bom,0,163,moderado,36.20641,22.8,2026-05-16 15:15:24,0,
bom,91,bom,38.0,bom,0,165,baixo,34.8569,22.9,2026-05-16 15:15:54,0,
bom,146,bom,38.0,bom,0,157,moderado,37.82063,22.9,2026-05-16 15:16:24,0,
bom,139,bom,38.0,bom,0,153,baixo,30.83606,22.9,2026-05-16 15:16:54,0,
bom,108,bom,38.0,bom,0,155,moderado,35.44597,22.9,2026-05-16 15:17:24,0,
bom,125,bom,38.0,bom,0,149,moderado,41.07534,22.9,2026-05-16 15:17:54,0,
bom,179,bom,36.0,bom,0,132,moderado,35.20863,23.0,2026-05-16 15:18:24,0,
bom,152,bom,36.0,bom,0,152,baixo,29.76406,23.0,2026-05-16 15:18:54,0,
bom,82,bom,38.0,bom,0,151,baixo,31.37616,22.9,2026-05-16 15:19:24,0,
bom,143,bom,38.0,bom,0,267,moderado,41.7297,22.9,2026-05-16 15:19:54,0,
bom,143,bom,39.0,bom,0,159,baixo,34.50344,22.9,2026-05-16 15:20:24,0,
bom,119,bom,39.0,bom,0,155,moderado,39.98409,22.9,2026-05-16 15:20:54,0,
bom,143,bom,39.0,bom,0,141,baixo,30.67246,22.9,2026-05-16 15:21:24,0,
bom,103,bom,39.0,bom,0,156,baixo,33.71599,22.9,2026-05-16 15:21:54,0,
bom,135,bom,39.0,bom,0,145,baixo,32.20698,22.9,2026-05-16 15:22:25,0,
bom,110,bom,39.0,bom,0,151,baixo,33.82515,22.8,2026-05-16 15:22:55,0,
bom,106,bom,39.0,bom,0,159,baixo,33.97249,22.8,2026-05-16 15:23:25,0,
bom,151,bom,39.0,bom,0,151,moderado,35.34537,22.8,2026-05-16 15:23:55,0,
bom,109,bom,39.0,bom,0,147,baixo,34.10984,22.9,2026-05-16 15:24:25,0,
bom,117,bom,37.0,bom,0,123,moderado,35.36833,23.0,2026-05-16 15:24:55,0,
bom,150,bom,39.0,bom,0,159,baixo,34.67402,22.9,2026-05-16 15:25:25,0,
bom,127,bom,37.0,bom,0,152,baixo,33.86478,23.0,2026-05-16 15:25:55,0,
bom,201,bom,37.0,bom,0,181,baixo,34.6102,23.0,2026-05-16 15:26:25,0,
bom,140,bom,37.0,bom,0,190,baixo,31.42619,23.0,2026-05-16 15:26:55,0,
bom,151,bom,37.0,bom,0,196,moderado,37.29269,23.0,2026-05-16 15:27:25,0,
bom,122,bom,37.0,bom,0,202,baixo,34.82504,23.0,2026-05-16 15:27:55,0,
bom,116,bom,37.0,bom,0,205,moderado,36.27692,23.0,2026-05-16 15:28:25,0,
bom,95,bom,37.0,bom,0,201,baixo,30.67904,23.0,2026-05-16 15:28:55,0,
bom,151,bom,37.0,bom,0,163,baixo,31.43536,23.0,2026-05-16 15:29:25,0,
bom,133,bom,40.0,bom,0,166,baixo,31.95739,22.9,2026-05-16 15:29:55,0,
bom,141,bom,37.0,bom,0,155,baixo,31.01017,23.0,2026-05-16 15:30:25,0,
bom,140,bom,40.0,bom,0,155,baixo,31.51926,22.9,2026-05-16 15:30:55,0,
bom,151,bom,40.0,bom,0,157,baixo,29.90218,22.9,2026-05-16 15:31:25,0,
bom,151,bom,38.0,bom,0,152,moderado,36.04062,23.0,2026-05-16 15:31:55,0,
bom,152,bom,38.0,bom,0,155,moderado,37.85457,23.0,2026-05-16 15:32:25,0,
bom,147,bom,38.0,bom,0,156,moderado,35.87998,23.0,2026-05-16 15:32:55,0,
bom,117,bom,40.0,bom,0,155,baixo,32.70882,22.9,2026-05-16 15:33:25,0,
bom,149,bom,38.0,bom,0,173,moderado,37.0072,23.0,2026-05-16 15:33:55,0,
bom,159,bom,38.0,bom,0,183,moderado,40.65661,23.0,2026-05-16 15:34:25,0,
bom,117,bom,38.0,bom,0,171,moderado,35.52821,23.0,2026-05-16 15:34:55,0,
bom,111,bom,38.0,bom,0,175,moderado,35.7272,23.0,2026-05-16 15:35:25,0,
bom,141,bom,38.0,bom,0,195,moderado,35.4156,23.1,2026-05-16 15:35:55,0,
bom,149,bom,38.0,bom,0,229,moderado,37.54286,23.1,2026-05-16 15:36:25,0,
bom,171,bom,38.0,bom,0,167,moderado,36.06675,23.1,2026-05-16 15:36:55,0,
